salary,job_id,bottomSalary,company,time,address,topSalary,job_name
30-40万/年,95521515,25.0,浙江东胜物联技术有限公司,12-15,杭州-拱墅区,33.3333333333,平台架构师
0.8-1万/月,92175740,8.0,黑龙江海康软件工程有限公司,12-15,北京-海淀区,10.0,大数据开发工程师
1-1.8万/月,86845234,10.0,杭州友声科技股份有限公司,12-15,深圳-南山区,18.0,高级性能测试工程师
0.5-1万/月,91606389,5.0,艾康生物技术（杭州）有限公司,12-15,杭州,10.0,软件测试工程师
1.5-2万/月,96503941,15.0,深圳市博悦创想科技有限公司,12-15,深圳-南山区,20.0,PHP高级开发工程师
1-2.5万/月,89761052,10.0,深圳华芯信息技术股份有限公司,12-15,深圳-光明新区,25.0,嵌入式软件工程师
1.5-2万/月,95942153,15.0,上海澳润信息科技有限公司,12-15,上海-杨浦区,20.0,机顶盒CDN软件开发
1.5-2万/月,94148083,15.0,比亚迪股份有限公司,12-15,深圳,20.0,车联网测试工程师
1.2-2万/月,96865707,12.0,重庆哈希科技有限公司,12-15,重庆-江北区,20.0,区块链技术研发工程师
1-1.5万/月,96864796,10.0,上海复旦微电子集团股份有限公司,12-15,上海,15.0,产品验证工程师（FPGA配套软件）
1-1.5万/月,96862019,10.0,美国SIGMA成都杰华科技有限公司,12-15,成都-高新区,15.0,高级自动化测试工程师
1.5-3万/月,94568648,15.0,北京汇力凯途科技有限公司,12-15,北京-海淀区,30.0,高级系统工程师（开源技术方向）
1.5-2万/月,80433401,15.0,智阳网络技术（上海）有限公司,12-15,上海,20.0,ETL开发工程师
1.5-2万/月,79114518,15.0,游大大国际旅行社(上海)有限公司,12-15,上海-宝山区,20.0,MysqlDBA
0.8-1万/月,94850687,8.0,上海同砚四驱文化传播有限公司,12-15,上海-杨浦区,10.0,运维工程师
1-1.5万/月,94697634,10.0,深圳爱琳国际品牌管理有限公司,12-15,广州-海珠区,15.0,茵曼内衣-高级java后端（成都）
1-1.8万/月,96043327,10.0,广东飞鱼电子商务集团有限公司,12-15,佛山-顺德区,18.0,服务器开发工程师（计客）
3-4.5千/月,80420329,3.0,佛山环球数码媒体科技有限公司,12-15,佛山,4.5,动画渲染实习生（先培训后上岗）上市公司
1-1.5万/月,83184942,10.0,成都厚立信息技术有限公司,12-15,成都-高新区,15.0,数据分析师
1-1.4万/月,92975127,10.0,上海似颜绘科技有限公司,12-15,上海-黄浦区,14.0,系统运维工程师
1.5-2万/月,96784856,15.0,成都市意杰网络科技有限公司,12-15,成都-高新区,20.0,资深C++游戏服务端开发工程师
1-1.5万/月,76847150,10.0,微翼聚智（杭州）营销策划有限公司,12-15,杭州-余杭区,15.0,前端开发
10-20万/年,93444314,8.33333333333,华商银行,12-15,深圳,16.6666666667,系统操作岗（总行）
1.5-2万/月,89036352,15.0,新道科技股份有限公司,12-15,北京-海淀区,20.0,自动化测试工程师
20-30万/年,72781577,16.6666666667,马应龙药业集团股份有限公司,12-15,武汉-洪山区,25.0,平台运维总监
1-2.5万/月,89099758,10.0,成都康嘉逸居企业管理有限公司,12-15,成都,25.0,1研发经理
1.5-3万/月,95359593,15.0,上海金卓网络科技有限公司,12-15,上海-浦东新区,30.0,工具软件开发工程师
1.5-2万/月,96120359,15.0,憨分数据科技（上海）有限公司,12-15,上海-杨浦区,20.0,风控建模经理
1.5-2万/月,96732774,15.0,江苏青大信息技术有限公司,12-15,南京,20.0,高级软件工程师
1-1.5万/月,95548576,10.0,快捷健电子商务有限公司,12-15,北京-朝阳区,15.0,运维工程师
1-2.5万/月,90064039,10.0,浙江华坤道威数据科技有限公司,12-15,杭州-西湖区,25.0,语义分析工程师
1-1.5万/月,89560127,10.0,上海邦信信息技术有限公司,12-15,上海-浦东新区,15.0,软件测试工程师
1.5-2万/月,95737938,15.0,上海月螺信息技术有限公司,12-15,上海-黄浦区,20.0,服务器主程序
1.5-2万/月,78684718,15.0,益进信息服务（苏州）有限公司,12-15,苏州,20.0,Security analyst
0.5-1万/月,89798694,5.0,明阳智慧能源集团股份公司,12-15,中山,10.0,数据分析工程师（故障诊断方向）
3-4.5千/月,83939642,3.0,中标软件有限公司,12-15,北京-海淀区,4.5,Linux研发实习生
0.8-1万/月,95870585,8.0,深圳伊赞泉化妆品有限公司,12-15,深圳,10.0,软件开发工程师
0.8-1万/月,92459804,8.0,广东南方海岸科技服务有限公司,12-15,广州,10.0,大数据算法研究员
1-1.5万/月,96348248,10.0,杭州米订信息技术有限公司,12-15,杭州-西湖区,15.0,网络爬虫工程师
1-1.5万/月,96791860,10.0,上海翼信企业管理咨询有限公司,12-15,上海,15.0,Software Testing Engineer (软件测试-自动化测试)
1.5-2万/月,86731868,15.0,上海动西网络科技有限公司,12-15,上海-静安区,20.0,数据挖掘工程师
2.5-3万/月,93317029,25.0,上海硕恩网络科技股份有限公司,12-15,上海-黄浦区,30.0,Blaze规则引擎工程师
15-25万/年,81468737,12.5,武汉芯动科技有限公司,12-15,武汉,20.8333333333,固件软件工程师
4.5-6千/月,95055020,4.5,无锡十月中宸科技有限公司,12-15,无锡-滨湖区,6.0,运维工程师
1-1.5万/月,89902970,10.0,香港宏安集团,12-15,深圳,15.0,运维工程师
1-1.5万/月,85076029,10.0,浙江纽若思医疗科技有限公司,12-15,杭州-滨江区,15.0,算法工程师
0.6-1万/月,91502416,6.0,梅花网,12-15,上海,10.0,Linux运维工程师
0.6-1万/月,95614747,6.0,重庆市中迪医疗信息科技股份有限公司,12-15,重庆-巴南区,10.0,PythonWeb开发工程师
1.5-2万/月,95588520,15.0,深圳市泊众网科技有限公司,12-15,深圳,20.0,高级测试开发工程师
1-1.6万/月,94321614,10.0,上海碰碰购信息技术股份有限公司,12-15,上海-宝山区,16.0,运维工程师
3-4.5千/月,96214556,3.0,百川财富（北京)投资管理有限公司,12-15,深圳-南山区,4.5,量化研究实习生
0.6-1万/月,93869416,6.0,天津恒达文博科技股份有限公司,12-15,天津-南开区,10.0,服务器运维工程师
0.8-1万/月,90703753,8.0,江苏云联科技有限公司,12-15,苏州-工业园区,10.0,"数据挖掘工程师 (苏州,急招)"
0.8-1万/月,93697980,8.0,深圳市金证科技股份有限公司,12-15,上海-浦东新区,10.0,大客户服务部-运维工程师
1.5-2万/月,96242638,15.0,北京金和网络股份有限公司,12-15,北京-海淀区,20.0,Hadoop研发工程师
0.8-1万/月,95459156,8.0,西北铁道电子股份有限公司,12-15,西安-高新技术...,10.0,光栅光纤
0.8-1万/月,94623836,8.0,银行卡检测中心,12-15,北京-丰台区,10.0,2018校招-软件研发工程师
1-1.5万/月,91103346,10.0,深圳市慧创恒通科技有限公司,12-15,深圳-南山区,15.0,运维工程师
1.2-2万/月,92886564,12.0,上海通华资产管理有限公司,12-15,上海-浦东新区,20.0,风险建模师
1.5-2万/月,95977981,15.0,大连万达（上海）金融集团有限公司,12-15,广州-天河区,20.0,安全工程师
0.8-1万/月,96761777,8.0,成都中联信通科技股份有限公司,12-15,成都,10.0,BDA工程师
4.5-6千/月,94513861,4.5,南京魔贝课凡信息技术有限公司,12-15,南京-鼓楼区,6.0,seo运维销售
1.2-2万/月,91806472,12.0,上海旭贵实业有限公司,12-15,上海-浦东新区,20.0,运维工程师
1-1.5万/月,89063972,10.0,深圳诺欧博智能科技有限公司,12-15,深圳-宝安区,15.0,高级软件测试工程师
1.2-2万/月,96026906,12.0,深圳万威科技有限公司,12-15,深圳-南山区,20.0,测试经理
1.5-2万/月,96289537,15.0,宁波华保信息科技有限公司,12-15,宁波-鄞州区,20.0,算法工程师
0.8-1万/月,74749055,8.0,南京慧识永创信息技术有限公司,12-15,南京,10.0,对日系统工程师（SE)
25-45万/年,86946421,20.8333333333,招商证券股份有限公司,12-15,深圳-福田区,37.5,量化衍生品研究员（金融科技和大数据研究方向）
1-1.5万/月,75189529,10.0,三七互娱（上海）科技有限公司,12-15,上海-徐汇区,15.0,游戏后台开发工程师
1.5-3万/月,94988435,15.0,上海欧电云信息科技有限公司,12-15,上海-浦东新区,30.0,大数据开发工程师
10-20万/年,96112569,8.33333333333,上海航天能源股份有限公司,12-15,上海,16.6666666667,研发管理工程师（智慧能源）
0.5-1万/月,78560172,5.0,杭州估估宝电子商务有限公司,12-15,杭州-下城区,10.0,数据分析师
1-1.5万/月,93728030,10.0,深圳市联建光电股份有限公司,12-15,深圳-南山区,15.0,服务器运维工程师
4.5-6千/月,96203602,4.5,炫彩互动网络科技有限公司,12-15,上海,6.0,AI研发工程师
0.6-1万/月,90543945,6.0,四川新生命干细胞科技股份有限公司,12-15,成都,10.0,研发人员-生物信息学专业
1.3-2万/月,96549748,13.0,北京创遇知识产权代理有限公司,12-15,北京-海淀区,20.0,后端开发工程师
1-1.5万/月,96273036,10.0,无锡线上线下网络技术有限公司,12-15,无锡-滨湖区,15.0,高级运维工程师
1-1.5万/月,96854255,10.0,上海悠络客电子科技股份有限公司,12-15,上海-徐汇区,15.0,运维工程师/人工智能方向
1.2-2万/月,93524385,12.0,广州江楠鲜品科技有限公司,12-15,广州-白云区,20.0,运维开发工程师
3-4.5千/月,82214847,3.0,广州市元通数码科技有限公司,12-15,广州-越秀区,4.5,数据库维护管理
3-4.5千/月,91492278,3.0,江苏云码资本管理有限公司,12-15,常州-天宁区,4.5,量化策略工程师
1.2-2万/月,90040122,12.0,上海赫千电子科技有限公司,12-15,成都-高新区,20.0,（高级）工具软件开发工程师
1-1.5万/月,96260520,10.0,北京天地互连信息技术有限公司,12-15,北京-大兴区,15.0,DNS系统开发工程师
1-1.5万/月,89312455,10.0,上海浦江特种气体有限公司,12-15,上海-闵行区,15.0,前端开发工程师（小程序）
1-1.5万/月,84825590,10.0,上海威士顿信息技术股份有限公司,12-15,上海-虹口区,15.0,大数据平台工程师
1.8-3万/月,96859140,18.0,四川成都七中东方闻道网校,12-15,成都,30.0,大数据开发工程师
1-1.5万/月,96858340,10.0,上海凯泉泵业（集团）有限公司,12-15,上海-嘉定区,15.0,大数据应用软件工程师
0.8-1万/月,96472751,8.0,深圳市大族电机科技有限公司,12-15,深圳-宝安区,10.0,机器人软件测试工程师
1.5-3万/月,96082044,15.0,南京万道电子技术有限公司,12-15,南京-栖霞区,30.0,高级数据处理工程师
1-1.5万/月,96468559,10.0,深圳日海通讯技术股份有限公司,12-15,深圳-南山区,15.0,Web前端开发工程师
1.5-2万/月,96725550,15.0,上海芯与网络科技有限公司,12-15,上海-杨浦区,20.0,机器人学习与开发工程师
0.5-1万/月,92170338,5.0,上海墨灿网络科技有限公司,12-15,上海-长宁区,10.0,上海墨灿网络科技有限公司2018秋季校园招聘
1.2-3万/月,94860517,12.0,昆明爱开门网络科技有限公司,12-15,昆明,30.0,技术总监
1.5-3万/月,96817304,15.0,北京百卓网络技术有限公司,12-15,北京-海淀区,30.0,高级大数据测试工程师
2.5-5万/月,94626543,25.0,51Talk无忧英语深圳技术产品中心,12-15,深圳-南山区,50.0,机器学习专家（语音方向）
1.5-2万/月,95222644,15.0,上海趣味网络科技有限公司,12-15,上海-虹口区,20.0,服务器工程师
0.5-1万/月,96066879,5.0,湖南合天智汇信息技术有限公司,12-15,长沙-岳麓区,10.0,WEB网络安全工程师
1.3-3万/月,96506007,13.0,虹软公司,12-15,杭州,30.0,机器学习算法工程师
1-1.5万/月,91022105,10.0,空气化工产品（中国）投资有限公司,12-15,上海-浦东新区,15.0,生产工程师培训生项目
15-25万/月,95511844,150.0,上海天跃科技股份有限公司,12-15,上海-杨浦区,250.0,语音识别工程师
1-1.5万/月,94847899,10.0,上海奋雄商业保理有限公司,12-15,上海-虹口区,15.0,高级运维工程师
0.8-1万/月,82306819,8.0,荣科科技股份有限公司,12-15,沈阳-铁西区,10.0,网络安全专家
1.5-2万/月,87331934,15.0,上海火溶信息科技有限公司,12-15,上海,20.0,资深运维工程师
1.3-2万/月,94519550,13.0,上海聚胜投资管理有限公司,12-15,上海-虹口区,20.0,运维工程师
7-12万/年,95002809,5.83333333333,成都佑勤网络科技有限公司,12-15,成都-锦江区,0.833333333333,C/C++开发工程师
1.5-2万/月,95510831,15.0,江苏子雨集团有限公司,12-15,南京-鼓楼区,20.0,爬虫工程师
0.8-1万/月,93631587,8.0,深圳市大众通信技术有限公司,12-15,深圳-南山区,10.0,运维工程师
1-1.5万/月,93993654,10.0,北京亿美软通科技有限公司,12-15,北京,15.0,数据科学家-风控方向
1-1.5万/月,91477869,10.0,上海掌穆通信科技有限公司,12-15,上海,15.0,产品策略经理
1.5-2万/月,90231768,15.0,北斗未来创新科技发展（深圳）有限...,12-15,深圳-南山区,20.0,平台开发工程师
1.5-3万/月,96719098,15.0,上海合合信息科技发展有限公司,12-15,上海-杨浦区,30.0,算法工程师（自然语言、数据挖掘、图数据库
0.6-1万/月,59869945,6.0,重庆爱奥尼科技有限公司,12-15,重庆-江北区,10.0,WEB前端工程师
1-1.5万/月,94813047,10.0,天津食健科技发展有限公司,12-15,天津-河西区,15.0,前端开发工程师
4.5-6千/月,86813650,4.5,无锡文思海辉教育咨询有限公司,12-15,异地招聘,6.0,大数据开发工程师（接受实习生）
1.5-2万/月,69407819,15.0,浙江碳银互联网科技有限公司,12-15,杭州-萧山区,20.0,前端开发工程师
1.5-2万/月,90516574,15.0,香港中文大学（深圳）,12-15,深圳,20.0,信息技术主管 - 经管学院
1.5-2万/月,95274945,15.0,广州笨娜娜网络科技有限公司,12-15,广州-天河区,20.0,游戏运维主管
1.5-2万/月,73697353,15.0,上海欣奕网络科技有限公司,12-15,上海-长宁区,20.0,C++服务器
4.5-6千/月,89705326,4.5,江苏如是地球空间信息科技有限公司,12-15,宿迁,6.0,大数据软件专员
20-30万/年,94602042,16.6666666667,上海国金理益财富基金销售有限公司,12-15,上海,25.0,国金财富 - 高级系统运维工程师
1.2-2万/月,95064356,12.0,温州三里文化传媒有限公司,12-15,杭州,20.0,高级开发工程师（区块链）（工作地点温州）
1-1.8万/月,95220812,10.0,高新现代智能系统股份有限公司,12-15,深圳-南山区,18.0,JAVA软件开发工程师
1-1.5万/月,92080013,10.0,高新兴科技集团股份有限公司,12-15,广州,15.0,AI高级开发工程师
0.8-1万/月,96759599,8.0,北京市勤天美信科技有限公司,12-15,北京,10.0,测试工程师
1-1.5万/月,96420328,10.0,杭州阔知网络科技有限公司,12-15,杭州,15.0,高级运维工程师
3-4.5千/月,68409572,3.0,北京军地联合信息技术研究发展中心...,12-15,西安,4.5,软件工程师
0.6-1万/月,95753403,6.0,优乐（武汉）健康科技有限公司,12-15,武汉-洪山区,10.0,运维工程师
0.5-1万/月,96621741,5.0,澜起科技（上海）有限公司,12-15,上海-徐汇区,10.0,实验室测试技师 Lab Testing Technician
1.5-2万/月,85747366,15.0,德比软件（上海）有限公司,12-15,南京-雨花台区,20.0,Java高级开发工程师
20-40万/年,87687025,16.6666666667,上海永达汽车集团有限公司,12-15,上海-黄浦区,33.3333333333,数据分析师（高级）
0.6-1万/月,93300394,6.0,深圳市大白菜科技有限公司,12-15,深圳-南山区,10.0,APP测试工程师
15-20万/年,96457733,12.5,深圳市中电电力技术股份有限公司,12-15,武汉-江夏区,16.6666666667,自动化测试工程师
0.4-2万/月,89036248,4.0,基石药业（苏州）有限公司,12-15,苏州-工业园区,20.0,bioinformatics
2-2.5万/月,88895476,20.0,上海威派格智慧水务股份有限公司,12-15,上海-嘉定区,25.0,数据库架构师
0.8-1万/月,93526214,8.0,上海普兰金融服务有限公司,12-15,上海,10.0,数据分析岗（债券方向）
0.6-1万/月,84182305,6.0,浙江睿智教育信息咨询股份有限公司,12-15,杭州-萧山区,10.0,高级IT运维工程师
1-1.5万/月,91074022,10.0,深圳市乐讯科技有限公司,12-15,深圳-南山区,15.0,cocos2d开发工程师
0.8-1万/月,95978535,8.0,青岛莱牛教育有限公司,12-15,青岛,10.0,ETL讲师
