company,create_time,job_city,job_id,job_name,key_word,salary,salary_avg,salary_max,salary_min
东莞飞凌电子科技有限公司,2018-05-04 00:00:00,东莞-南城区,99988307,FAE工程师,硬件,0.7-1万/月,13.5,10.0,7.0
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99748483,C++高级软件工程师,硬件,0.7-2万/月,23.5,20.0,7.0
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99748482,.NET(C#)高级软件工程师,硬件,0.6-1.5万/月,18.0,15.0,6.0
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99748481,JAVA高级软件工程师,硬件,0.6-1.2万/月,15.0,12.0,6.0
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99748480,Delphi高级软件工程师,硬件,0.8-1.5万/月,19.0,15.0,8.0
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99653484,软件测试工程师,硬件,4.5-6千/月,8.25,6.0,4.5
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99651813,技术维护,硬件,4-8千/月,10.0,8.0,4.0
东莞市天鑫网络科技开发有限公司,2018-05-04 00:00:00,东莞,99650915,技术支持,硬件,4-8千/月,10.0,8.0,4.0
广东数夫家具软件有限公司,2018-05-04 00:00:00,东莞,93486752,ERP实施顾问,硬件,0.5-1.5万/月,17.5,15.0,5.0
广东数夫家具软件有限公司,2018-05-04 00:00:00,东莞,86261939,ERP软件开发技术总监,硬件,30-100万/年,95.83,83.33333333333334,25.0
广东数夫家具软件有限公司,2018-05-04 00:00:00,东莞,85845193,系统架构师,硬件,15-50万/年,47.92,41.66666666666667,12.5
广东数夫家具软件有限公司,2018-05-04 00:00:00,东莞,82525171,MES实施顾问,硬件,0.8-1.5万/月,19.0,15.0,8.0
广东数夫家具软件有限公司,2018-05-04 00:00:00,东莞,80051045,数据库DBA,硬件,1.5-3万/月,37.5,30.0,15.0
广东德尔智慧工厂科技有限公司,2018-05-04 00:00:00,东莞-东城区,97038719,DG-视觉应用项目经理,硬件,1-1.5万/月,20.0,15.0,10.0
广东慧讯计算机网络工程有限公司,2018-05-04 00:00:00,东莞,99707590,采购助理,硬件,3-5千/月,6.5,5.0,3.0
广东慧讯计算机网络工程有限公司,2018-05-04 00:00:00,东莞,93807877,运维工程师,硬件,4.5-6千/月,8.25,6.0,4.5
广东慧讯计算机网络工程有限公司,2018-05-04 00:00:00,东莞,91577833,消防检测工程师,硬件,0.6-1万/月,13.0,10.0,6.0
广东普为特运动科技有限公司,2018-05-02 00:00:00,东莞-东城区,92488493,亚马逊运营专员,C#,6-8千/月,11.0,8.0,6.0
江西赣锋锂业股份有限公司,2018-05-02 00:00:00,异地招聘,94448038,储备干部,C#,3.2-6.5千/月,8.1,6.5,3.2
东莞市昊普威实业有限公司,2018-05-02 00:00:00,东莞-长安镇,100693944,ID工程师,C#,0.8-1万/月,14.0,10.0,8.0
东莞宝信汽车销售服务有限公司,2018-05-02 00:00:00,东莞,93508077,市场专员,C#,6-8千/月,11.0,8.0,6.0
东莞东达汽车贸易有限公司,2018-05-02 00:00:00,东莞,90711681,电销经理,C#,0.5-1.2万/月,14.5,12.0,5.0
东莞市三顾国际物流有限公司,2018-05-02 00:00:00,东莞-南城区,99142478,操作跟单员,C#,3-4.5千/月,6.0,4.5,3.0
东莞市凝智新材料有限公司,2018-05-02 00:00:00,东莞,92180847,销售总监,C#,1.5-2万/月,27.5,20.0,15.0
东莞市奥仟装饰工程有限公司,2018-05-04 00:00:00,东莞-南城区,101354883,招聘专员（奖励提成）,自动化,3.2-4千/月,5.6,4.0,3.2
广东帝盟资产管理有限公司,2018-05-02 00:00:00,东莞-南城区,82201493,高级理财顾问,C#,3-4.5千/月,6.0,4.5,3.0
广东赢城投资管理有限公司,2018-05-04 00:00:00,东莞-松山湖区,78030915,招商专员,自动化,3-8千/月,9.5,8.0,3.0
墨斗（东莞）信息科技有限公司,2018-05-02 00:00:00,东莞-南城区,101597596,软件开发经理,C#,1-1.8万/月,23.0,18.0,10.0
广东宜通世纪科技股份有限公司,2018-05-04 00:00:00,东莞,95450998,项目文员（广分）,自动化,3-4千/月,5.5,4.0,3.0
东莞市瑞朗电子有限公司,2018-05-02 00:00:00,东莞-凤岗镇,79280675,销售经理,C#,0.6-3万/月,33.0,30.0,6.0
珠海横琴总部大厦发展有限公司,2018-05-04 00:00:00,异地招聘,90972176,弱电工程师/智能化工程师（工作地点：珠海横琴）,自动化,1.5-2万/月,27.5,20.0,15.0
广东美狐科技有限公司,2018-05-02 00:00:00,东莞,100530964,家装顾问,C#,4.5-6千/月,8.25,6.0,4.5
东莞善募康科技有限公司,2018-05-04 00:00:00,东莞,72021673,安全管理员,自动化,4.5-6千/月,8.25,6.0,4.5
广东信宏建设工程有限公司,2018-05-02 00:00:00,东莞-南城区,101035633,总经理助理,C#,6-8千/月,11.0,8.0,6.0
东莞市雅康精密机械有限公司,2018-05-04 00:00:00,东莞,95389967,售后调试员,自动化,0.5-1万/月,12.5,10.0,5.0
津上精密机床（浙江）有限公司,2018-05-02 00:00:00,东莞,79188377,客服助理,C#,3-4.5千/月,6.0,4.5,3.0
广东利群膳食管理服务有限公司,2018-05-04 00:00:00,东莞-塘厦镇,99626582,前台文员,自动化,3-4.5千/月,6.0,4.5,3.0
东莞市将为防伪科技有限公司,2018-05-02 00:00:00,东莞-松山湖区,89055294,.net程序员,C#,3.5-8千/月,9.75,8.0,3.5
天津莫德曼机器人有限公司,2018-05-04 00:00:00,东莞,100384881,区域销售工程师（6000+补助提成）,自动化,0.6-1万/月,13.0,10.0,6.0
东莞旭科电子制品有限公司,2018-05-02 00:00:00,东莞,77497852,电子工程师,C#,4.5-6千/月,8.25,6.0,4.5
深圳气立可气动设备有限公司,2018-05-04 00:00:00,东莞,73030553,销售代表（高薪诚聘）驻常平，提供住宿,自动化,4.5-6千/月,8.25,6.0,4.5
汇景集团有限公司,2018-05-02 00:00:00,东莞,93214389,人事主管（汽车板块）,C#,3-4.5千/月,6.0,4.5,3.0
东莞市德嘉机械有限公司,2018-05-02 00:00:00,东莞-长安镇,95104779,业务员,C#,6-8千/月,11.0,8.0,6.0
上海捷荣食品有限公司,2018-05-04 00:00:00,东莞,88907939,助理维修工程师,自动化,4.5-6千/月,8.25,6.0,4.5
广东易昂普软件信息有限公司,2018-05-04 00:00:00,东莞,100356259,人事经理,自动化,6-8千/月,11.0,8.0,6.0
广东伊之密精密机械股份有限公司,2018-05-02 00:00:00,异地招聘,100189108,模具工程师（注塑机）,C#,5-8千/月,10.5,8.0,5.0
大明电子有限公司,2018-05-02 00:00:00,异地招聘,90246412,CAN/LIN总线工程师（仿真分析）,C#,1-1.5万/月,20.0,15.0,10.0
巨力精密设备制造（东莞）有限公司,2018-05-04 00:00:00,东莞-长安镇,97618671,销售经理,自动化,0.8-1.5万/月,19.0,15.0,8.0
东莞市科英泰电气技术有限公司,2018-05-02 00:00:00,东莞,98248706,嵌入式软件工程师,C#,0.8-1.5万/月,19.0,15.0,8.0
东莞市瑞新安全生产培训有限公司,2018-05-04 00:00:00,东莞-东城区,90043434,电工老师,自动化,6-8千/月,11.0,8.0,6.0
东莞泰升音响科技有限公司,2018-05-04 00:00:00,东莞,101027666,SMT工程师,自动化,6-8千/月,11.0,8.0,6.0
东莞市广瑔电子科技有限公司,2018-05-02 00:00:00,东莞-寮步镇,91918588,软件工程师,C#,0.8-1万/月,14.0,10.0,8.0
东莞丽学教育咨询发展有限公司,2018-05-02 00:00:00,东莞-莞城区,95723413,销售代表/ 业务,C#,6-12万/年,12.5,10.0,5.0
北京鼎汉技术股份有限公司,2018-05-04 00:00:00,东莞,82966550,行政专员,自动化,3.5-4.5千/月,6.25,4.5,3.5
广东优力普物联科技有限公司,2018-05-04 00:00:00,东莞-松山湖区,101095753,技术中心NPI工程师,自动化,4-6千/月,8.0,6.0,4.0
东莞市云祥木制品有限公司,2018-05-02 00:00:00,东莞-大岭山镇,81471323,外贸跟单员,C#,3-6千/月,7.5,6.0,3.0
东莞玺欢出行汽车租赁有限公司,2018-05-04 00:00:00,东莞-南城区,101652737,销售文员,自动化,3.5-5千/月,6.75,5.0,3.5
广东省智能机器人研究院,2018-05-02 00:00:00,东莞,100765508,设备接入工程师--工业大数据,C#,0.8-1.5万/月,19.0,15.0,8.0
帕莱克机械（南京）有限公司,2018-05-04 00:00:00,东莞,101369807,售前/售后服务工程师,自动化,6-8千/月,11.0,8.0,6.0
安徽九华华源药业有限公司,2018-05-04 00:00:00,异地招聘,99157540,广东2招商经理,C,12-21万/年,22.5,17.5,10.0
成都鹰狮鞋业有限公司,2018-05-02 00:00:00,东莞,100835079,APP产品经理,C#,0.7-1万/月,13.5,10.0,7.0
三友联众集团股份有限公司,2018-05-04 00:00:00,东莞-塘厦镇,90955803,应届毕业生,自动化,3-4.5千/月,6.0,4.5,3.0
广东合微集成电路技术有限公司,2018-05-04 00:00:00,东莞,88154023,高级软件工程师,C,1-1.5万/月,20.0,15.0,10.0
东莞市宝图电子科技有限公司,2018-05-04 00:00:00,东莞-虎门镇,101178379,网站客服/SEO/淘宝美工 网店美工,C,3-4.5千/月,6.0,4.5,3.0
上海群环科技有限公司,2018-05-02 00:00:00,东莞-南城区,92112037,技术支持工程师,C#,3-4.5千/月,6.0,4.5,3.0
苏州奇米企业管理咨询有限公司,2018-05-02 00:00:00,东莞,95079064,测试开发工程师,C#,0.6-1.2万/月,15.0,12.0,6.0
深圳先知大数据有限公司,2018-05-04 00:00:00,东莞-东城区,100821528,DSP算法工程师,C,1-1.5万/月,20.0,15.0,10.0
广东中科华冉智网科技有限公司,2018-05-02 00:00:00,东莞,100488308,嵌入式软件工程师,C#,0.7-1.2万/月,15.5,12.0,7.0
广东上亿智能科技有限公司,2018-05-04 00:00:00,东莞-万江区,72221632,驱动器开发工程师,自动化,0.4-1.5万/月,17.0,15.0,4.0
东莞市丰信机电有限公司,2018-05-04 00:00:00,东莞-南城区,99587454,电商推广（5K+高提成+包吃住）,C,1-1.5万/月,20.0,15.0,10.0
华夏人寿保险股份有限公司东莞分公司,2018-05-02 00:00:00,东莞-莞城区,83454783,理赔调查岗,C#,4-6千/月,8.0,6.0,4.0
东莞市行知旅行社有限公司,2018-05-02 00:00:00,东莞-南城区,99435069,行政经理,C#,6-8千/月,11.0,8.0,6.0
广东福德电子有限公司,2018-05-04 00:00:00,东莞-虎门镇,97653449,电力工程师,自动化,0.8-1.2万/月,16.0,12.0,8.0
东莞市珠江大勤财务咨询有限公司,2018-05-04 00:00:00,东莞-南城区,101525091,行政专员,自动化,3.8-4.5千/月,6.4,4.5,3.8
广东博海昕能环保有限公司,2018-05-04 00:00:00,东莞-南城区,90999833,业务经理（环卫一体化）,C,1-1.5万/月,20.0,15.0,10.0
GF加工方案中国区,2018-05-02 00:00:00,东莞,97225016,Machine Software Engineer / 机床软件工程师,C#,0.5-1万/月,12.5,10.0,5.0
广东博迈医疗器械有限公司,2018-05-04 00:00:00,东莞,95331105,计量工程师,自动化,4-6千/月,8.0,6.0,4.0
东莞快创信息科技有限公司,2018-05-04 00:00:00,东莞-南城区,101588798,高级开发工程师,C,0.8-1.2万/月,16.0,12.0,8.0
瑞庭网络技术（上海）有限公司广州...,2018-05-02 00:00:00,东莞-南城区,99452859,高级市场推广策划岗（东莞）,C#,6-8千/月,11.0,8.0,6.0
海克斯康测量技术（青岛）有限公司,2018-05-04 00:00:00,东莞,85007319,Optiv影像测量产品应用工程师,自动化,6.5-9千/月,12.25,9.0,6.5
伟历信集团,2018-05-04 00:00:00,东莞,84292677,工料测量组长(机电驻地),C,2.5-3万/月,42.5,30.0,25.0
顺丰速运（东莞）有限公司,2018-05-02 00:00:00,东莞,98390314,方案+市场推广经理,C#,0.6-1.2万/月,15.0,12.0,6.0
珠海市新德汇信息技术有限公司,2018-05-04 00:00:00,东莞,99714432,技术支持工程师（硬件）,自动化,3-4千/月,5.5,4.0,3.0
易贝乐国际少儿英语（东莞南城中心）,2018-05-04 00:00:00,东莞,79605067,前台接待/总机/接待生,自动化,3-4.5千/月,6.0,4.5,3.0
东莞市遇见酒店管理有限公司,2018-05-04 00:00:00,东莞,99433643,开发助理,C,3-4千/月,5.5,4.0,3.0
东莞卡莱互连电子科技有限公司,2018-05-04 00:00:00,东莞-桥头镇,98494141,船务报关员 Shipping & Customers Specialist,C,3-5.5千/月,7.0,5.5,3.0
记忆科技（深圳）有限公司,2018-05-02 00:00:00,东莞-松山湖区,101221952,应用系统开发工程师,C#,0.8-1.5万/月,19.0,15.0,8.0
广东大头车供应链网络科技有限公司,2018-05-02 00:00:00,东莞,99075927,Web前端开发工程师,C#,0.7-1万/月,13.5,10.0,7.0
东莞杰伟鞋业有限公司,2018-05-04 00:00:00,东莞,97835551,采购经理,自动化,0.8-1万/月,14.0,10.0,8.0
苏州新代数控设备有限公司,2018-05-04 00:00:00,东莞-松山湖区,83855629,应用工程师,自动化,4.5-6千/月,8.25,6.0,4.5
广东圣茵花卉园艺有限公司,2018-05-04 00:00:00,东莞,92010397,秘书长助理，副秘书长,C,4.5-6千/月,8.25,6.0,4.5
中城建设有限责任公司,2018-05-02 00:00:00,东莞,81012658,安全员,C#,6-8千/月,11.0,8.0,6.0
广东鸿特信息咨询有限公司,2018-05-02 00:00:00,东莞,99669793,系统运维主管,C#,1.5-2.5万/月,32.5,25.0,15.0
广东晶源新能源有限公司,2018-05-04 00:00:00,东莞,93951893,分布式光伏项目经理/主管,自动化,15-20万/年,22.92,16.666666666666668,12.5
联业制衣（东莞）有限公司,2018-05-04 00:00:00,东莞,65658764,工业工程师,自动化,0.6-1.2万/月,15.0,12.0,6.0
东莞市冠佳电子设备有限公司,2018-05-04 00:00:00,东莞-塘厦镇,92565558,视觉软件工程师,C,1-2万/月,25.0,20.0,10.0
东莞中汽会展有限公司,2018-05-02 00:00:00,东莞-南城区,99519624,储备人员,C#,3-4千/月,5.5,4.0,3.0
东莞市益松数控科技有限公司,2018-05-02 00:00:00,东莞-南城区,99937571,软件开发工程师    设计工程师  软硬件一体化工程师,C#,0.6-2.5万/月,28.0,25.0,6.0
东莞市黄江大顺电子有限公司,2018-05-04 00:00:00,东莞-黄江镇,100166270,储备干部,自动化,3-4千/月,5.5,4.0,3.0
东莞弘驰智能技术有限公司,2018-05-04 00:00:00,东莞,101216929,PR经理,自动化,1.5-2万/月,27.5,20.0,15.0
东莞市彩洋信息科技有限公司,2018-05-04 00:00:00,东莞-南城区,100648391,产品专员（通码业务-需求设计）,C,4.5-6千/月,8.25,6.0,4.5
艺达（天津）模具有限公司,2018-05-02 00:00:00,异地招聘,100802897,注塑模具CNC编程,C#,0.8-1万/月,14.0,10.0,8.0
深圳市麦秀创新科技有限公司,2018-05-02 00:00:00,东莞-长安镇,99014334,淘宝客服 带提成,C#,0.3-1万/月,11.5,10.0,3.0
广东东然科技有限公司,2018-05-04 00:00:00,异地招聘,91996544,接线女工,自动化,4-7.5千/月,9.5,7.5,4.0
东莞市庆新安制冷设备配件有限公司,2018-05-04 00:00:00,东莞-桥头镇,85870836,lE工程师,自动化,6-8千/月,11.0,8.0,6.0
东莞市汉可跨境电子商务有限公司,2018-05-04 00:00:00,东莞,101450482,外贸业务员（ 应届生）,C,6-8千/月,11.0,8.0,6.0
广东飞新达智能设备股份有限公司,2018-05-04 00:00:00,东莞-寮步镇,94044899,主任软件工程师,C,1.8-2.5万/月,34.0,25.0,18.0
深圳市乐有家控股集团有限公司,2018-05-02 00:00:00,东莞-清溪镇,101228991,销售学徒和销售新人,C#,4.5-6千/月,8.25,6.0,4.5
东莞市瑞辉机械制造有限公司,2018-05-02 00:00:00,东莞,98206736,电气助理工程师,C#,4.5-6千/月,8.25,6.0,4.5
东莞金领汇形象文化传播有限公司,2018-05-04 00:00:00,东莞,98474071,新能源项目经理,自动化,6-8千/月,11.0,8.0,6.0
东莞市振海电子科技有限公司,2018-05-04 00:00:00,东莞,75176837,电子工程师,自动化,0.8-1万/月,14.0,10.0,8.0
东莞市骏谚仪器有限公司,2018-05-04 00:00:00,东莞,101179580,电焊工,C,4.5-6千/月,8.25,6.0,4.5
珠海市广浩捷精密机械有限公司,2018-05-04 00:00:00,异地招聘,82559315,自动化软件工程师,C,1-1.5万/月,20.0,15.0,10.0
东莞市佰德威光照明有限公司,2018-05-02 00:00:00,东莞,100557196,嵌入式软件工程师,C#,10-15万/年,16.67,12.5,8.333333333333334
朗星电子设备（东莞）有限公司,2018-05-02 00:00:00,东莞-南城区,99041707,软件工程师,C#,4-9千/月,11.0,9.0,4.0
广东三正集团有限公司,2018-05-04 00:00:00,东莞,95716115,行政办/市场营销秘书,自动化,3-4千/月,5.5,4.0,3.0
深圳泰立光电有限公司,2018-05-04 00:00:00,异地招聘,101046859,钣金结构工程师,自动化,0.8-1万/月,14.0,10.0,8.0
东莞市东立智能模具科技有限公司,2018-05-04 00:00:00,东莞,68202120,电气工程师(自动化分公司）,C,0.8-1.2万/月,16.0,12.0,8.0
东莞联嘉光电有限公司,2018-05-04 00:00:00,东莞,90170495,SPI/AOI技术员,C,4.5-7千/月,9.25,7.0,4.5
东莞市新越新材料科技有限公司,2018-05-02 00:00:00,东莞-道滘镇,87469248,车工、车工学徒,C#,4.5-6千/月,8.25,6.0,4.5
厦门全路程互联科技有限公司,2018-05-02 00:00:00,东莞-东城区,95240565,大客户销售代表,C#,0.8-1万/月,14.0,10.0,8.0
东莞益海嘉里赛瑞淀粉科技有限公司,2018-05-04 00:00:00,东莞-麻涌镇,70772899,小包装操作员,自动化,3-4.5千/月,6.0,4.5,3.0
广州市怡文环境科技股份有限公司,2018-05-04 00:00:00,异地招聘,95833151,销售经理,自动化,0.3-1.4万/月,15.5,14.0,3.0
东莞市锦驰电子科技有限公司,2018-05-04 00:00:00,东莞-万江区,99173879,跨境电商运营,C,10-15万/年,16.67,12.5,8.333333333333334
星科金朋半导体（江阴）有限公司,2018-05-04 00:00:00,异地招聘,77104080,Test Engineer,C,6-8千/月,11.0,8.0,6.0
东莞众家联网络科技有限公司,2018-05-02 00:00:00,东莞,90941961,前端开发工程师（高级）,C#,1-2万/月,25.0,20.0,10.0
东莞驿道网络科技有限公司,2018-05-02 00:00:00,东莞,94511863,iOS高级开发工程师,C#,1-1.5万/月,20.0,15.0,10.0
世楷家具（东莞）有限公司,2018-05-04 00:00:00,东莞,82751615,维修工程师,自动化,0.7-1.2万/月,15.5,12.0,7.0
广东必图新材料科技股份有限公司,2018-05-04 00:00:00,东莞,70422873,储备干部,自动化,3-4.5千/月,6.0,4.5,3.0
东莞汇乐环保股份有限公司,2018-05-04 00:00:00,东莞-长安镇,93426191,ERP开发工程师,C,4-7千/月,9.0,7.0,4.0
江苏宏达新材料股份有限公司,2018-05-04 00:00:00,东莞,94697058,销售员,C,3-4.5千/月,6.0,4.5,3.0
东莞市诺威新能源有限公司,2018-05-04 00:00:00,东莞,93249997,设备工程师,自动化,4-7千/月,9.0,7.0,4.0
东莞辰泰实业有限公司,2018-05-04 00:00:00,东莞-清溪镇,90683315,项目主管,C,0.8-1.2万/月,16.0,12.0,8.0
东莞市慕思寝室用品有限公司,2018-05-04 00:00:00,东莞,98429160,小车司机,C,4-4.5千/月,6.5,4.5,4.0
广东帝达聚智能科技有限责任公司,2018-05-04 00:00:00,东莞,98773797,研发项目部经理PM,自动化,1-1.5万/月,20.0,15.0,10.0
东莞壹凌电子科技有限公司,2018-05-04 00:00:00,东莞-凤岗镇,100048581,外贸跟单员,自动化,4.5-6千/月,8.25,6.0,4.5
东莞市科旺科技股份有限公司,2018-05-04 00:00:00,东莞,98828747,充电桩软件开发高级工程师,C,6-8千/月,11.0,8.0,6.0
丽声实业（东莞） 有限公司,2018-05-04 00:00:00,东莞-虎门镇,97263665,电子工程师,C,6-8千/月,11.0,8.0,6.0
东莞广豪汽车服务有限公司,2018-05-04 00:00:00,东莞-南城区,100776449,电话客服专员,自动化,4.5-6千/月,8.25,6.0,4.5
广东顺联动漫科技有限公司,2018-05-04 00:00:00,东莞-万江区,100778933,SAP高级软件工程师,C,5-7千/月,9.5,7.0,5.0
